id,active
2138022888,0.15
745554777,0.19
224992517755,0.04
40995995470,0.22
77012811112,0.12
87382109700,0.18
35967511687,0.62
272673630849,0.26
45718054466,0.35
255239365633,0.23
253251977052,0.09
95912663105,0.15
219236340212,0.46
178399848213,0.06
256259444280,0.19
11839806646,0.35
299090916578,0.36
3469006851,0.34
229008091080,0.18
112020397614,0.26
5309952316,0.08
74439091642,0.13
3435275665,0.12
288376994082,0.35
245780109077,0.27
188694061286,0.17
198065188124,0.17
12015235832,0.16
34575750094,0.27
34798340442,0.08
178006929757,0.12
288277542139,0.08
229479751249,0.07
144087557045,0.12
212929291942,0.23
72342378726,0.16
245823451454,0.51
113209442411,0.16
100064191858,0.15
84917996073,0.25
295684057806,0.4
254923827395,0.26
162117920665,0.41
109100950367,0.06
151306489723,0.47
145879784219,0.07
24937061276,0.2
156249795108,0.4
245149780781,0.12
225258582304,0.14
90774577446,0.17
183257638587,0.15
160275182160,0.19
166535066982,0.46
281990379590,0.11
104421539510,0.16
169447987005,0.35
45675790651,0.05
161966642466,0.05
51060591883,0.34
161518288759,0.38
207668624412,0.2
170193660499,0.05
154550217468,0.13
41043503637,0.07
60329619237,0.26
145505121898,0.09
151314539664,0.27
176435772483,0.04
210026006568,0.17
171656186379,0.04
101570276736,0.1
3362939708,0.28
203169933363,0.01
25481309593,0.2
233018252638,0.12
108611582700,0.35
162128492117,0.1
215446792115,0.2
271225049323,0.01
32796456916,0.15
258304750536,0.42
149732797136,0.13
61765546879,0.17
31149216575,0.18
215936284032,0.31
185426231612,0.21
159279038450,0.56
157832863334,0.06
230928864919,0.01
229087715673,0.39
123658279512,0.13
278759235375,0.18
7720786638,0.14
57655035416,0.25
255085966049,0.16
150060200713,0.2
4669297314,0.03
254764060517,0.44
194512729613,0.26
21848972828,0.25
8466446269,0.04
209097343745,0.2
242062588434,0.03
286335372789,0.29
52197961134,0.24
187017528523,0.22
266375484051,0.03
71381835783,0.2
73331391418,0.04
159031872285,0.13
181737466777,0.08
245133807874,0.09
82351725420,0.34
297756280938,0.04
114706765944,0.4
74224170,0.02
178426546795,0.18
173237080871,0.15
114001008486,0.08
255562530054,0.08
53348247971,0.35
247541013677,0.08
114829225320,0.12
184363737627,0.57
28969858779,0.04
279949551243,0.06
263144570819,0.29
237191969032,0.1
246570238933,0.15
176334628352,0.11
288299045989,0.26
101885384838,0.17
222106040753,0.28
198820750423,0.07
221921637091,0.04
107414320861,0.07
67425977475,0.44
290059194418,0.32
134700428275,0.14
217347245455,0.1
72642713049,0.36
292955741621,0.21
116716969935,0.33
38174978576,0.22
119464353358,0.43
132440757137,0.6
120573534764,0.07
297433944070,0.02
265968674162,0.06
253249110787,0.11
297101859275,0.06
60838899360,0.28
217380867142,0.22
183943641024,0.49
207175072324,0.26
181859400999,0.29
247178314518,0.24
55808026753,0.23
198988706251,0.14
263523732630,0.1
62053403801,0.07
174951286626,0.15
282576187011,0.26
69312976364,0.2
72590432626,0.25
70748555043,0.05
247542594990,0.03
118308342960,0.12
174643656501,0.24
226560925994,0.06
263745314751,0.29
117634487798,0.19
93506836586,0.38
125812308998,0.17
9609636529,0.12
283397347832,0.0
247821582483,0.03
188615173360,0.17
225792579048,0.51
153842549484,0.15
139483115256,0.07
165700085911,0.38
37164827694,0.54
277505092468,0.28
138165676552,0.37
48389130384,0.02
163728607288,0.36
1444190335,0.38
89166309036,0.37
155840485959,0.07
29487712950,0.2
136863005346,0.21
253297434492,0.28
280057652024,0.45
132943709456,0.62
154710912642,0.21
72058552090,0.06
216164436632,0.12
108597294656,0.17
34783191662,0.0
167852743201,0.05
225418688261,0.36
47266703936,0.39
156504737349,0.15
245265935230,0.26
196580602720,0.44
267165514738,0.07
118888392535,0.2
141997207861,0.28
143816107183,0.22
121475385806,0.04
48419754046,0.04
294467271170,0.02
35517113823,0.02
264420556671,0.35
45100839585,0.1
94614274490,0.15
50878972417,0.08
232702266181,0.12
94843238408,0.0
122161388221,0.45
276925446490,0.16
158433927392,0.18
153429252335,0.12
108023873489,0.09
145685521739,0.3
28897123633,0.09
103796464700,0.02
232756131394,0.13
116508868421,0.44
106915723302,0.35
247335121863,0.29
4536364920,0.18
7613285842,0.33
125996716361,0.06
70632395875,0.29
158989681145,0.14
249106364561,0.11
170188136765,0.43
55423852058,0.12
97562583606,0.16
292189782755,0.29
253483847450,0.29
299357180842,0.41
7466649687,0.22
226917267305,0.19
156951693606,0.01
150556619296,0.21
243097130438,0.26
170765329265,0.12
113733227108,0.64
99943558023,0.32
112870901394,0.05
262519040762,0.09
196551101567,0.44
233078796480,0.13
86846630046,0.04
26083144995,0.09
195325011720,0.09
154594095514,0.23
190646548444,0.42
178293142506,0.34
143296403906,0.09
185915729087,0.14
129365797897,0.19
82969442977,0.19
277582920949,0.19
190409190482,0.04
141864883423,0.3
147520749796,0.09
208397162103,0.03
185656528630,0.86
84432262238,0.07
130675807539,0.46
171147859888,0.25
297294600822,0.03
84018531545,0.06
217657106971,0.1
116654278,0.04
212812925913,0.22
143863062033,0.22
161649259279,0.09
6010758935,0.32
188686814504,0.3
246871152433,0.15
238693418517,0.27
17697206212,0.17
245088825985,0.27
275278872443,0.11
198256431293,0.25
36342182500,0.16
74234552530,0.43
64585257865,0.05
210272557600,0.75
208538659191,0.08
83327251875,0.43
100655373459,0.12
150564467860,0.08
95860621431,0.02
158761134834,0.37
47496715190,0.11
171295929348,0.04
270220263008,0.43
210836263778,0.29
172869715482,0.06
197473050661,0.17
154312554564,0.32
200530423930,0.03
129418669115,0.26
82280716272,0.18
233400020366,0.03
200678014086,0.35
227968583681,0.0
123954045438,0.24
235454682671,0.04
225558329864,0.53
219043363005,0.02
227588991304,0.03
219791304417,0.04
172759229736,0.17
12962198305,0.21
37111594295,0.22
233082579900,0.38
8200405786,0.13
70746650144,0.11
277162603322,0.24
190340523229,0.18
80904331377,0.33
26691989585,0.22
231345319057,0.49
148225122826,0.13
11449993865,0.1
132261927446,0.39
120036075075,0.25
11876647742,0.31
81136622833,0.3
210297591532,0.05
159407273953,0.14
274414648347,0.06
41268183746,0.14
291978388700,0.46
34050783545,0.14
180631173133,0.08
169148083878,0.06
277436154495,0.4
254525420767,0.14
202162160470,0.28
71571847863,0.05
295253653145,0.24
189524169891,0.02
247809166463,0.06
282219770256,0.11
165870398552,0.34
266335921657,0.16
288575599934,0.07
241008649546,0.18
232379497676,0.12
240838636601,0.33
47645428910,0.69
290284746660,0.23
60889818918,0.16
65943350600,0.34
3669046499,0.2
232178126663,0.09
54136199953,0.23
66559779938,0.06
33557431640,0.12
197167861983,0.09
41773754759,0.32
30415000626,0.16
228932746260,0.25
147558620919,0.03
145492920866,0.19
293061813477,0.07
167835541278,0.24
51458116181,0.37
144862698192,0.44
75181364850,0.1
252306815692,0.1
205792045927,0.19
92368961184,0.29
183252823618,0.65
219611305422,0.16
10672286948,0.24
91617751054,0.51
159654547113,0.09
125936510600,0.18
236195175408,0.69
106872163503,0.3
122274632453,0.39
99335414513,0.51
230172381985,0.2
37164497091,0.3
9294972162,0.24
30660925635,0.07
283222437601,0.09
162196781213,0.07
209552269739,0.13
195017660523,0.22
189682656084,0.34
83246304278,0.06
43115311302,0.08
129569686094,0.53
154080168177,0.1
199079000998,0.18
106126636058,0.2
264993318210,0.1
90448354086,0.07
214080647332,0.42
138251675941,0.07
30458855366,0.32
103518344223,0.22
98579247909,0.09
197320886195,0.16
118928181683,0.07
104303706610,0.04
175177141674,0.03
22746111782,0.18
198897565527,0.09
57551899802,0.11
282776218559,0.47
212798239808,0.19
151455772515,0.34
180064585579,0.17
114495003313,0.29
225473283454,0.29
233013044786,0.09
238399681222,0.21
74518597240,0.3
228797725182,0.07
236681313669,0.24
152846538907,0.1
291259146230,0.29
214001011692,0.01
180149464094,0.1
248530690639,0.14
113053647603,0.05
251083061780,0.09
220275398366,0.38
182318343209,0.73
3415990012,0.18
76290838382,0.35
65118477298,0.0
115750017007,0.01
53302730041,0.18
273944642491,0.28
254697737235,0.19
86137600195,0.45
198992641174,0.16
146907763183,0.16
91472957037,0.31
271994125336,0.29
112621054606,0.23
37495297860,0.1
88298250967,0.09
110764601896,0.09
176644134812,0.03
129416178986,0.01
77424924199,0.05
287290878738,0.16
19032653096,0.01
222866404992,0.17
245774794723,0.05
22194696220,0.52
276830514249,0.38
276468099148,0.47
70818100331,0.11
284004907399,0.46
164163550019,0.17
287216393042,0.49
112170220571,0.01
284642802826,0.03
129472327647,0.38
13582265455,0.31
15364649745,0.21
289268988329,0.05
220409142703,0.1
249714347513,0.02
133356455586,0.24
266299882260,0.08
265101851502,0.15
228885527865,0.21
16497100222,0.34
250011419139,0.38
185150441840,0.24
299303536920,0.02
254424204015,0.43
176692865786,0.22
272277822763,0.24
64286886112,0.09
205549208992,0.17
185812398429,0.35
232414707493,0.04
51305919673,0.27
173714180856,0.04
221649505224,0.21
206788722440,0.56
230611422243,0.13
15610467287,0.09
66585018195,0.14
71679375078,0.25
276566536233,0.11
63523844401,0.18
227036290872,0.31
67820423579,0.29
80444529674,0.25
46214208672,0.02
79083374205,0.51
266801442099,0.29
157972287164,0.61
263380902624,0.37
289138302401,0.23
22292965366,0.14
202215067996,0.39
66625680572,0.07
194633391515,0.24
254325980054,0.04
80471124814,0.06
231009593275,0.07
196737445070,0.18
94362599121,0.38
203926631034,0.19
180022127539,0.28
202441468838,0.12
1693194716,0.19
264238952476,0.13
256762855711,0.38
103665971085,0.04
112245945541,0.08
225479872221,0.19
9209065215,0.32
134836273694,0.54
210764794873,0.54
232614281796,0.1
13400896432,0.2
46599031617,0.02
221191060354,0.18
88124501754,0.11
266221548545,0.16
125200794161,0.25
151368249557,0.06
60624021666,0.23
169502644212,0.07
247042710140,0.13
109800684616,0.4
34110335672,0.1
45483009807,0.05
189838198685,0.18
141633904405,0.11
112867173098,0.52
203987604175,0.06
277098015242,0.19
243200807507,0.24
246741888383,0.12
289766713594,0.19
200625852939,0.29
128827978121,0.36
119280787225,0.01
159874293258,0.14
236620588504,0.1
273588876282,0.09
188843532853,0.05
76155618899,0.35
198070959686,0.11
62681301510,0.1
111397203634,0.03
209770134044,0.0
280269190116,0.09
214302189260,0.02
141860893308,0.07
172400821545,0.07
59262727655,0.24
227766146437,0.13
246696633311,0.12
93790554502,0.06
108822788308,0.57
116659018262,0.13
241783353426,0.11
163841777918,0.02
50273900657,0.04
94258251495,0.11
118431882297,0.06
48717732356,0.14
135585766629,0.29
250121665939,0.0
105653343361,0.17
214848174392,0.18
54123927788,0.05
187865611976,0.52
127632218790,0.3
65024623477,0.07
230002449973,0.6
146681789547,0.08
50086574317,0.19
160773867351,0.11
258898377736,0.02
137440187850,0.14
203523763788,0.18
178813725785,0.55
107157174865,0.26
45839739876,0.08
235996791751,0.08
278759105943,0.03
154168633082,0.02
78542290736,0.04
193732181413,0.08
186982739710,0.04
231782606392,0.13
15448933372,0.1
15056366547,0.24
59307102922,0.03
93114549550,0.02
218610836859,0.17
70501681921,0.04
96915987939,0.31
61764088280,0.17
42820644894,0.05
167322314605,0.05
252569120570,0.16
178378146283,0.29
74703520088,0.33
115976409203,0.4
149611526704,0.11
165461443514,0.08
141018842963,0.03
116372270627,0.38
241326235794,0.56
133402707855,0.22
78608695316,0.05
195517456443,0.28
283703487684,0.41
97616267540,0.42
16781410807,0.45
184604685263,0.2
17121842306,0.46
155834860578,0.58
43099439018,0.39
18852501495,0.05
21150508207,0.28
188247866446,0.15
182806775647,0.03
200149215049,0.6
147275857803,0.35
80493070459,0.32
282946122842,0.01
213501094152,0.1
42935797026,0.07
273388377077,0.37
194254964979,0.18
98164184431,0.03
193777990832,0.41
291758919806,0.23
132745584488,0.08
63237214195,0.18
88918940891,0.14
96877581914,0.51
122322320206,0.32
299074907062,0.57
185128358382,0.08
150054770095,0.09
2898216737,0.49
46469844678,0.04
30306662489,0.04
264879417690,0.6
178329712308,0.3
565715340,0.17
100722841460,0.53
162150701758,0.16
276479307642,0.01
192697285651,0.17
203197322684,0.12
259191983697,0.15
240717002005,0.22
48884524181,0.43
88351979427,0.14
264485087560,0.08
256125097724,0.35
148701938928,0.4
182385905479,0.04
12161698094,0.25
77754608452,0.03
259893260161,0.12
295143672715,0.13
24477202769,0.22
15419471124,0.12
239172087975,0.22
62405131504,0.54
100233019316,0.12
287091691873,0.38
141696530188,0.3
10978129336,0.03
249984587895,0.06
273351060302,0.02
3348291358,0.22
206164073441,0.09
287083059800,0.07
66522127073,0.19
120680879526,0.17
44301360513,0.11
155320776008,0.09
121474079868,0.57
199650383093,0.1
73376805239,0.03
276830444390,0.18
147434118326,0.12
4986688416,0.12
234654242208,0.51
11905234893,0.0
214732149035,0.05
296114191204,0.67
165345913460,0.33
73225238489,0.2
123807654309,0.24
14430529129,0.24
24467879788,0.34
77521568398,0.06
256210733320,0.34
162493754430,0.34
720659792,0.19
271429917976,0.0
174513720758,0.45
272051282089,0.51
286226410210,0.36
75936087154,0.07
135258773764,0.11
257857549024,0.13
275108332389,0.21
291979237554,0.18
38677903430,0.12
262367428084,0.03
86921028566,0.48
54534337859,0.12
116786583427,0.19
221213146229,0.39
163125809412,0.19
246449994005,0.04
2208479334,0.04
43197206967,0.61
278532025134,0.12
48755233114,0.36
35053562872,0.06
177340813303,0.2
240575630955,0.02
261717636504,0.16
269865123890,0.39
18828496200,0.09
192347158691,0.14
132933768613,0.12
164036665074,0.19
120169085751,0.24
168441448857,0.09
260684949514,0.08
19546338297,0.67
101453831495,0.21
161803670480,0.0
84143950283,0.07
173376213813,0.25
165712254112,0.05
150858556412,0.66
52428462627,0.09
145034016101,0.31
202427063594,0.14
288671541465,0.36
128199696842,0.03
256690907331,0.26
224726039165,0.12
155549427987,0.37
112785629986,0.37
175024370603,0.27
196450417798,0.1
269844124112,0.54
298102640572,0.11
11292831316,0.07
180293718835,0.09
207248930796,0.14
41179518852,0.17
239814687252,0.01
252802311072,0.44
205018606391,0.15
162142145354,0.04
21143866673,0.21
85684930168,0.28
284040876322,0.14
135643660338,0.15
225907723211,0.1
140098452657,0.07
133177826785,0.18
163010834328,0.47
106326538847,0.33
180243975811,0.15
242818544484,0.09
130378983666,0.17
159870864541,0.22
254641022936,0.34
96165230540,0.16
39102739612,0.06
203625476206,0.03
55878259114,0.57
291267142791,0.07
216764007975,0.05
280192183744,0.11
85661585343,0.3
49736385348,0.23
257758054071,0.21
249434807879,0.4
286636751716,0.11
111536616225,0.27
23043757253,0.29
14925312950,0.64
17285155734,0.16
35157786454,0.03
133783795583,0.21
91953072528,0.24
197918477949,0.07
264208157302,0.11
284702202926,0.13
233500747176,0.08
298686238201,0.24
225120312575,0.17
56587515879,0.29
159585726377,0.08
227494909500,0.43
200823923683,0.38
50832105716,0.25
163637947976,0.26
32391654784,0.14
200488026803,0.31
247295346819,0.52
41759639485,0.19
10080206203,0.04
68516398645,0.08
34232847835,0.65
157189679889,0.66
47645121217,0.04
247213223101,0.11
117113648338,0.37
142497880845,0.13
141161681966,0.21
138007158032,0.66
114566124071,0.51
25889126189,0.14
72410987609,0.29
137338095346,0.06
56724335225,0.25
194355582807,0.02
178303712227,0.09
31519294877,0.25
215092715827,0.09
155407365089,0.43
6421056630,0.12
36573219589,0.17
231496811556,0.12
261696161617,0.1
163182127667,0.22
221478645178,0.03
90890154333,0.01
138908434453,0.1
288461659632,0.15
102909743969,0.64
295506464769,0.05
58310325190,0.02
60288662742,0.08
219679812453,0.1
147615075065,0.16
194747541592,0.13
114380871764,0.58
159434267593,0.05
79868154400,0.11
50458180657,0.05
80142055255,0.37
169748776957,0.49
13401503058,0.12
226273075799,0.01
75917603071,0.58
116897776594,0.29
105254885197,0.06
263084344091,0.34
52390203345,0.06
182682921255,0.32
257212857655,0.1
81485558359,0.06
63730847702,0.33
254287871507,0.42
30597456276,0.4
278985611372,0.19
169426313692,0.24
189433719097,0.19
225350968696,0.35
62252117091,0.09
64215347856,0.14
175235646103,0.4
63176180442,0.11
92706507064,0.22
254609695892,0.6
6269491885,0.25
142617229382,0.04
287843677658,0.32
115971993473,0.05
251081419493,0.38
57858148708,0.14
18050109577,0.11
247519243595,0.04
127243019794,0.14
60356125160,0.13
157927986509,0.15
286225767750,0.11
208325366416,0.08
258150043072,0.31
186906521969,0.1
4301201472,0.42
95194436066,0.15
186364604921,0.04
284967394017,0.03
203370822696,0.15
173329546881,0.27
36477994872,0.21
269404882409,0.21
186805585714,0.17
140641245037,0.23
170096197029,0.19
26625170760,0.2
149990565983,0.03
283191806240,0.6
149637982863,0.27
138741149405,0.1
174672962119,0.28
152240427509,0.13
266891583162,0.34
85586519869,0.02
274932041087,0.04
216670153809,0.32
19072417013,0.09
20309484746,0.05
299452625230,0.4
119057882662,0.05
259772896575,0.13
251452237043,0.31
227243108331,0.17
197493349701,0.04
271038194233,0.16
161961553662,0.05
25329597020,0.23
253607650912,0.12
210267012179,0.06
86945686612,0.48
83510629633,0.16
204221031359,0.23
4990090982,0.16
196772854285,0.21
261185242292,0.54
4373779511,0.05
269372235841,0.31
19279429630,0.2
272770978001,0.3
279930535646,0.08
279836897234,0.21
129955325269,0.08
84708580630,0.1
248488087020,0.26
101629965006,0.05
266726836452,0.59
151715275260,0.3
180349642588,0.13
298576393819,0.07
237977994377,0.4
156094663954,0.1
3633919876,0.25
229179419071,0.07
156791807337,0.01
269358960698,0.2
22812361238,0.11
210091701568,0.04
188298275653,0.15
124015683310,0.16
75873606056,0.1
284631536676,0.15
287476586276,0.34
138110277888,0.28
245169383197,0.03
184501276736,0.42
19700097159,0.1
164521390358,0.16
117188128182,0.22
93724260920,0.19
8990414011,0.01
216039531444,0.26
197001964041,0.05
216212356383,0.13
140340775289,0.09
20592090133,0.41
290370690867,0.08
125533358383,0.01
194718012486,0.28
46537392712,0.14
248233422723,0.33
45533078993,0.0
142868199145,0.13
73103556798,0.17
161702837644,0.29
225817475529,0.16
248736839292,0.38
143554353696,0.08
275630124200,0.02
286421389576,0.41
24276202632,0.17
94870827335,0.15
79045412690,0.14
261291415462,0.58
215826642762,0.27
18836053620,0.38
131220806789,0.05
176931866378,0.27
152896560834,0.13
26859876814,0.17
253134664174,0.39
89428403244,0.12
21635277323,0.64
138528452409,0.23
206707571963,0.19
141807460172,0.01
94168722523,0.26
169911105564,0.06
150588484877,0.03
25698630095,0.03
269145633506,0.2
141111056258,0.57
261974152129,0.16
254062815186,0.27
142171228032,0.6
256984925492,0.19
183017876389,0.08
245770897641,0.1
172657107990,0.08
207046462757,0.02
122746818457,0.43
285986374535,0.07
54101342288,0.3
12850031557,0.34
273691103860,0.03
246302944532,0.28
85044615543,0.31
131982205024,0.07
173619777779,0.01
224643646742,0.04
276513149610,0.18
252809371287,0.16
262081819526,0.06
85190941389,0.24
83627474954,0.22
277803568065,0.16
213192556271,0.03
276415539310,0.06
184288770935,0.54
95114960998,0.01
237835672590,0.18
77824350473,0.34
159401876856,0.37
208132675196,0.06
173467323201,0.31
179844295573,0.28
150025936821,0.42
107832054138,0.08
206228019080,0.31
115782096708,0.07
277433564471,0.15
297349879115,0.13
112718895451,0.21
91192358004,0.29
201480310635,0.02
281037128285,0.3
24451639636,0.18
249652564626,0.42
176213233324,0.04
145026332014,0.28
127082499401,0.2
31355676989,0.23
248675970703,0.11
273771406888,0.39
295712714775,0.22
66138549139,0.2
103392194638,0.43
174887799408,0.05
152911745018,0.28
217147839150,0.34
297399111780,0.13
260647339989,0.07
241442916415,0.2
135455435003,0.29
150414218400,0.5
280478621277,0.04
40285489691,0.05
271084441715,0.14
193514941686,0.27
231309898676,0.09
158756041512,0.03
153576581468,0.33
110848857564,0.09
206458430157,0.04
274517657823,0.16
295294246236,0.36
246188094845,0.0
157187390217,0.26
20188008329,0.47
217165685281,0.0
38201188741,0.24
248687562643,0.5
7347157254,0.2
228089509309,0.15
269570732431,0.13
69219065602,0.05
223389498514,0.33
232695051485,0.34
295626012558,0.39
202734785637,0.21
81023159504,0.47
196543296339,0.09
215156527009,0.01
223137059055,0.48
122751955543,0.11
65447804237,0.54
116430380782,0.18
287608927433,0.63
166949039898,0.41
207793931192,0.46
104725756832,0.04
212542195782,0.34
121168045153,0.07
107379061310,0.22
48461629878,0.11
256161968864,0.27
88454244615,0.36
35160152763,0.02
25740686396,0.01
205069173222,0.02
240024574282,0.02
246587884651,0.29
14064561106,0.29
185468327893,0.2
177531486951,0.42
218720250948,0.25
38024735735,0.12
133314530862,0.17
227786183475,0.11
243013622753,0.43
141050742932,0.13
183649955031,0.5
237539988687,0.1
19845539049,0.29
180513648356,0.31
99456112463,0.18
37574746920,0.17
51594534417,0.1
42636864521,0.06
13639656689,0.38
123850635097,0.21
28835634306,0.54
155595580486,0.52
128694177539,0.05
248083684257,0.19
128635587629,0.32
75415300573,0.22
3638626016,0.06
256779320535,0.13
111154916789,0.1
20594419693,0.08
67833112621,0.06
261962843969,0.17
131048249810,0.53
198739124926,0.03
162802246806,0.03
11939694988,0.27
186588062428,0.41
13248690702,0.21
272059184073,0.22
81223710046,0.11
52015255763,0.22
188793348469,0.24
269555022636,0.06
157222146043,0.18
183011429909,0.38
121101580796,0.35
232604564551,0.01
290488449197,0.24
107663182429,0.24
129365648555,0.3
214628034074,0.04
252255206257,0.05
292729343312,0.12
185883642898,0.18
15445278496,0.04
195343561532,0.04
252675051081,0.07
175779660251,0.13
224790815754,0.04
229123319028,0.26
55403318185,0.02
32495313047,0.18
105557509416,0.55
139559547280,0.09
274914164100,0.52
170709204861,0.17
25042040700,0.16
41087867538,0.06
97046014212,0.03
57982539270,0.26
65280100840,0.7
33228771139,0.22
134820284849,0.59
45092845590,0.43
264780943797,0.04
28710222335,0.0
162367106928,0.07
161691675120,0.3
264239097417,0.03
12882358216,0.01
122241183612,0.01
235491045336,0.03
208781833133,0.05
121956181331,0.05
138482027852,0.07
54184994167,0.14
101047964617,0.18
7461922311,0.24
264798961557,0.11
158128391775,0.05
162327535192,0.05
31141925182,0.12
129413141181,0.32
210308083573,0.1
250880074822,0.16
13378624486,0.06
102690584979,0.37
237141508317,0.58
265245841608,0.08
5548505674,0.38
103734459120,0.16
80103882389,0.13
266171123286,0.29
258410068498,0.23
221089621267,0.54
161906429616,0.28
273025916171,0.42
61676079959,0.19
108728973388,0.07
239944369818,0.45
32762104247,0.19
254417938404,0.11
6515438305,0.2
131614790670,0.07
56131348057,0.15
204546716756,0.36
245837812034,0.09
153863789758,0.1
131768211384,0.25
49157101674,0.58
35014151078,0.13
65765144970,0.32
283408683515,0.19
69199168658,0.04
16054510663,0.02
64501883115,0.17
243546614494,0.05
178728505694,0.28
83785179813,0.7
139647477248,0.05
171519456028,0.06
36874552734,0.13
283766189965,0.42
19004643092,0.22
1768727463,0.09
50825225651,0.1
208234857845,0.27
78842496479,0.21
131842125358,0.14
106282948945,0.54
168633074397,0.11
85711741122,0.05
22676194832,0.13
46596677355,0.11
59298479864,0.09
49055580616,0.07
76324739373,0.14
215053702655,0.05
134385327579,0.13
208445186433,0.55
40228558338,0.18
54879717755,0.16
275946245903,0.09
90601934913,0.04
248893407818,0.11
296787605265,0.09
60313643459,0.16
74030973702,0.06
77544857698,0.46
97408074133,0.02
204000012630,0.39
49612927562,0.09
94485030676,0.45
128798557584,0.34
69552999989,0.34
77833601577,0.35
114013105739,0.01
37142012373,0.03
192216239733,0.03
252939002365,0.04
112322446756,0.74
144141635193,0.65
62216619964,0.01
244476288223,0.57
75928239590,0.25
114866582201,0.5
280471944647,0.04
31968064196,0.34
15155873367,0.6
102739921471,0.14
129074249715,0.29
221674070575,0.11
87125782109,0.06
268374004643,0.24
144571219992,0.12
273505465518,0.64
11322428879,0.44
236058862726,0.03
238907343502,0.16
134813407695,0.14
60846678022,0.11
269415681304,0.09
293441084272,0.57
234526979974,0.38
176286238789,0.05
182999375395,0.28
18909819705,0.24
33093477082,0.69
36652298281,0.25
218036469597,0.43
145044352045,0.02
102198927554,0.02
134029276352,0.1
161707327144,0.24
65308731286,0.04
233260620030,0.04
147708145801,0.08
205499997526,0.33
120968106823,0.37
74698885813,0.03
75808924691,0.02
43808059000,0.29
222167469034,0.06
116221703494,0.29
219018470846,0.15
13555623029,0.34
16976734762,0.21
169893422460,0.26
397825972,0.46
259070913156,0.05
148225265626,0.01
184540834606,0.2
283585079962,0.13
189486281665,0.6
267416778407,0.03
2968553758,0.12
36233313174,0.26
26680866050,0.06
137875342713,0.46
262186161489,0.15
264003418462,0.27
184055381331,0.22
143691439158,0.22
54549792058,0.09
56899979749,0.17
250076606538,0.06
255933132218,0.4
7429893507,0.25
195336878731,0.21
86016597368,0.02
95156564787,0.19
82955928591,0.08
128368443572,0.09
175861479621,0.04
91417218154,0.12
187646872600,0.07
220380836780,0.26
267470445314,0.04
98430840755,0.08
258232448954,0.12
5716908368,0.38
268947866694,0.06
270666053645,0.27
113811928719,0.26
115314923864,0.29
91008601549,0.06
64744331430,0.17
108895730424,0.23
228457897761,0.07
293669337111,0.16
253491144044,0.11
135669217747,0.32
240221774983,0.13
1304774215,0.17
172983771164,0.27
89363401503,0.17
295595439544,0.2
235926573710,0.05
14566932576,0.32
37071728538,0.12
73339616433,0.06
78291606184,0.01
50320165959,0.05
205225662133,0.18
63681330141,0.24
113157778603,0.14
13961996542,0.16
215253744843,0.07
123565046382,0.15
32263932377,0.31
24564676182,0.83
276492730539,0.22
141790569494,0.21
85397466988,0.07
177306352134,0.09
273257279230,0.18
165748672579,0.34
276010307031,0.0
172187486041,0.25
163643644968,0.17
280062579441,0.34
234127375306,0.18
235125712812,0.06
49019765483,0.08
65551813874,0.35
236086352835,0.02
262871616660,0.29
167207089355,0.29
244565355919,0.28
203952080966,0.26
105318711885,0.47
123511644782,0.12
173739216818,0.2
8934422093,0.36
87257906663,0.17
224782397309,0.4
77527923398,0.21
225851498406,0.31
224313010028,0.21
1736594459,0.1
13175732460,0.35
197813436410,0.01
147815787363,0.1
129826167327,0.66
96075054259,0.37
216507304379,0.75
249728728490,0.17
32336904111,0.12
56849336401,0.14
152893278128,0.2
192648852143,0.07
180648128149,0.37
57095552018,0.13
32374432276,0.11
177579780560,0.21
42626759063,0.34
149912792259,0.12
101864173666,0.07
216232768764,0.13
94007072105,0.6
268860551136,0.19
111155184228,0.2
125301359,0.13
82568686186,0.87
52368519633,0.02
291953987832,0.3
181080245974,0.34
167834888512,0.5
170810423257,0.31
236692490550,0.19
52368237893,0.45
157283072342,0.03
202833558072,0.09
7595709080,0.17
245680862750,0.35
50756304149,0.83
69887630807,0.04
128006706843,0.23
59957404470,0.31
39474517180,0.17
210951767388,0.03
261232793657,0.28
227299248268,0.25
98020496449,0.23
242473754014,0.2
128558668930,0.08
52221379820,0.49
133979491037,0.28
234820442294,0.19
195305056665,0.38
43857572491,0.21
181927001540,0.18
187802046285,0.3
233619229835,0.28
77903726233,0.34
230939211869,0.11
168432638068,0.17
65265836928,0.6
288805304941,0.0
86893327902,0.15
254556862422,0.35
128568938612,0.05
6830981039,0.1
61972004070,0.54
24858714876,0.31
290461488495,0.18
209907804491,0.28
270650375081,0.07
171068439288,0.22
76472647042,0.07
19453511228,0.71
38313082234,0.05
86411440119,0.12
152834717363,0.29
295308715663,0.18
186300275370,0.56
229494672157,0.06
187690170299,0.29
68689940355,0.54
170396484229,0.04
259359364076,0.13
211128082960,0.11
163898811798,0.46
70083644104,0.24
244887252220,0.55
116255092230,0.1
270148181816,0.37
21906964691,0.25
55920707332,0.28
149123289924,0.53
170034105706,0.11
114742994444,0.39
299438177026,0.2
124457694838,0.48
38206046257,0.13
91892869649,0.32
115725016197,0.11
74710388811,0.05
77997262185,0.04
259343995899,0.19
280701539054,0.2
44809492234,0.38
293269208064,0.32
127960560335,0.16
71547792833,0.13
92033297808,0.34
119805858953,0.26
169874102323,0.07
71956695088,0.36
